X,Y,Voltage
70.0,46.0,29.905463103641097
71.0,46.0,28.97609495293218
72.0,46.0,27.917293285504215
73.0,46.0,26.729842294176848
74.0,46.0,25.415468585468982
75.0,46.0,23.976964713472434
76.0,46.0,22.418360568376627
77.0,46.0,20.745132563549067
78.0,46.0,18.96442076434974
79.0,46.0,17.085186824278672
80.0,46.0,15.118190864846873
81.0,46.0,13.075620410571995
82.0,46.0,10.970258259091004
83.0,46.0,8.814363651439944
84.0,46.0,6.618844178016114
85.0,46.0,4.3928929962235586
86.0,46.0,2.1439786770558666
87.0,46.0,-0.12197851244511851
88.0,46.0,-2.4003647496837037
89.0,46.0,-4.68763096712802
90.0,46.0,-6.981079321702637
91.0,46.0,-9.27868540600195
92.0,46.0,-11.578954555790935
93.0,46.0,-13.880807309645093
94.0,46.0,-16.18348851342084
95.0,46.0,-18.486495073196874
96.0,46.0,-20.789518172458948
97.0,46.0,-23.092396562450773
98.0,46.0,-25.39507819917011
99.0,46.0,-27.697588016035013
100.0,46.0,-30.0
0.0,47.0,30.0
1.0,47.0,29.70594945437656
2.0,47.0,29.41265454539889
3.0,47.0,29.120868920444277
4.0,47.0,28.831342367335775
5.0,47.0,28.544818940656608
6.0,47.0,28.26203515393941
7.0,47.0,27.983718257425007
8.0,47.0,27.710584619228026
9.0,47.0,27.443338225524126
10.0,47.0,27.182669312845015
11.0,47.0,26.92925314279479
12.0,47.0,26.68374892655083
13.0,47.0,26.44679890344805
14.0,47.0,26.21902757482549
15.0,47.0,26.001041091193777
16.0,47.0,25.793426787701144
17.0,47.0,25.59675285987021
18.0,47.0,25.411568168663134
19.0,47.0,25.238402161117634
20.0,47.0,25.07776489006785
21.0,47.0,24.93014711380004
22.0,47.0,24.796020453849767
23.0,47.0,24.675837586468162
24.0,47.0,24.570032440494362
25.0,47.0,24.47902037137647
26.0,47.0,24.403198277768976
27.0,47.0,24.342944623366872
28.0,47.0,24.29861932225095
29.0,47.0,24.2705634408235
30.0,47.0,24.259098663177205
31.0,47.0,24.264526459184154
32.0,47.0,24.287126885380115
33.0,47.0,24.327156937440122
34.0,47.0,24.384848359184073
35.0,47.0,24.46040479598477
36.0,47.0,24.55399815937748
37.0,47.0,24.665764043587075
38.0,47.0,24.795796002312404
39.0,47.0,24.944138453807405
40.0,47.0,25.110777931976827
41.0,47.0,25.29563233818632
42.0,47.0,25.498537769366504
43.0,47.0,25.719232398490483
44.0,47.0,25.957336758386
45.0,47.0,26.212329622962372
46.0,47.0,26.48351848471859
47.0,47.0,26.770003388192663
48.0,47.0,27.070632594282262
49.0,47.0,27.383948229605778
50.0,47.0,27.708119752826537
51.0,47.0,28.04086283278312
52.0,47.0,28.379341269672803
53.0,47.0,28.72005027476823
54.0,47.0,29.058681444111777
55.0,47.0,29.38997426758552
56.0,47.0,29.707567665144854
57.0,47.0,30.00387956313056
58.0,47.0,30.27006291543229
59.0,47.0,30.496106661217535
60.0,47.0,30.671150437169473
61.0,47.0,30.784027801943648
62.0,47.0,30.823924954910556
63.0,47.0,30.78092851097536
64.0,47.0,30.646349495777088
65.0,47.0,30.412838693043057
66.0,47.0,30.074362747163317
67.0,47.0,29.626110337442203
68.0,47.0,29.064377929585024
69.0,47.0,28.386464533868143
70.0,47.0,27.59059072570114
71.0,47.0,26.67584887956286
72.0,47.0,25.642187319632914
73.0,47.0,24.490429053989534
74.0,47.0,23.22232441023846
75.0,47.0,21.840634853904444
76.0,47.0,20.349241023116402
77.0,47.0,18.753259708228935
78.0,47.0,17.05914033116683
79.0,47.0,15.274691403179375
80.0,47.0,13.40896762902871
81.0,47.0,11.471948239612638
82.0,47.0,9.473991407377314
83.0,47.0,7.425177568049198
84.0,47.0,5.334768077221259
85.0,47.0,3.2108922135190188
86.0,47.0,1.0604477690449499
87.0,47.0,-1.1108535864781972
88.0,47.0,-3.2983646477305655
89.0,47.0,-5.4983531056947985
90.0,47.0,-7.707852050136663
91.0,47.0,-9.92452398894446
92.0,47.0,-12.146543164521757
93.0,47.0,-14.372496423106483
94.0,47.0,-16.601300851541197
95.0,47.0,-18.83213568695322
96.0,47.0,-21.06438593954374
97.0,47.0,-23.297595372126658
98.0,47.0,-25.53142676285264
99.0,47.0,-27.765627651659184
100.0,47.0,-30.0
0.0,48.0,30.0
1.0,48.0,29.685972951865086
2.0,48.0,29.372719819072586
3.0,48.0,29.061012244699658
4.0,48.0,28.751617448439447
5.0,48.0,28.445296078219503
6.0,48.0,28.14280013610238
7.0,48.0,27.84487100054721
8.0,48.0,27.552237564918027
9.0,48.0,27.265614509502548
10.0,48.0,26.98570072133292
11.0,48.0,26.713177872848778
12.0,48.0,26.44870916700087
13.0,48.0,26.19293825283079
14.0,48.0,25.94648831195871
15.0,48.0,25.709961312826508
16.0,48.0,25.483937426032806
17.0,48.0,25.268974590699877
18.0,48.0,25.065608218550093
19.0,48.0,24.874351019255847
20.0,48.0,24.695692927645418
21.0,48.0,24.530101110477588
22.0,48.0,24.378020027691445
23.0,48.0,24.239871520236342
24.0,48.0,24.116054893708956
25.0,48.0,24.00694696397438
26.0,48.0,23.912902027606933
27.0,48.0,23.834251716219555
28.0,48.0,23.77130468939489
29.0,48.0,23.72434611579901
30.0,48.0,23.693636885930715
31.0,48.0,23.679412492573075
32.0,48.0,23.681881506063295
33.0,48.0,23.70122356061056
34.0,48.0,23.737586754625074
35.0,48.0,23.791084351834183
36.0,48.0,23.861790650195303
37.0,48.0,23.949735861464355
38.0,48.0,24.05489981475727
39.0,48.0,24.177204261353182
40.0,48.0,24.31650351388049
41.0,48.0,24.472573099191298
42.0,48.0,24.645096038699112
43.0,48.0,24.83364629061362
44.0,48.0,25.037668793349116
45.0,48.0,25.256455437084625
46.0,48.0,25.489116161554062
47.0,48.0,25.734544237274232
48.0,48.0,25.991374647446516
49.0,48.0,26.257934377139016
50.0,48.0,26.53218339163797
51.0,48.0,26.811645252057254
52.0,48.0,27.09332685724717
53.0,48.0,27.373628018606254
54.0,48.0,27.6482439232537
55.0,48.0,27.912067614976422
56.0,48.0,28.159105984484018
57.0,48.0,28.38243141078655
58.0,48.0,28.574200407640895
59.0,48.0,28.725775156210428
60.0,48.0,28.827973756350225
61.0,48.0,28.871439753363113
62.0,48.0,28.847065137938884
63.0,48.0,28.746364371493392
64.0,48.0,28.561733783433926
65.0,48.0,28.28658719903113
66.0,48.0,27.915394092749672
67.0,48.0,27.443656780082133
68.0,48.0,26.867858808967597
69.0,48.0,26.185407669209773
70.0,48.0,25.394586424405446
71.0,48.0,24.494522556472727
72.0,48.0,23.485178093782427
73.0,48.0,22.367362224045003
74.0,48.0,21.142765177563486
75.0,48.0,19.81400929661274
76.0,48.0,18.384708987641524
77.0,48.0,16.859524938649294
78.0,48.0,15.244189470373053
79.0,48.0,13.545470847625095
80.0,48.0,11.771040025797655
81.0,48.0,9.929213526757744
82.0,48.0,8.028581576030522
83.0,48.0,6.077587147448331
84.0,48.0,4.084158358635285
85.0,48.0,2.0554600189955936
86.0,48.0,-0.0022262224012920286
87.0,48.0,-2.0835189511271617
88.0,48.0,-4.183887147236971
89.0,48.0,-6.299564757746051
90.0,48.0,-8.42745178592076
91.0,48.0,-10.565015338549287
92.0,48.0,-12.7101976953539
93.0,48.0,-14.861334373463329
94.0,48.0,-17.017082791025487
95.0,48.0,-19.176360893426157
96.0,48.0,-21.33829453804231
97.0,48.0,-23.502172236533443
98.0,48.0,-25.667405842751972
99.0,48.0,-27.833495843425144
100.0,48.0,-30.0
0.0,49.0,30.0
1.0,49.0,29.66522258533806
2.0,49.0,29.331239589092334
3.0,49.0,28.99884284891661
4.0,49.0,28.668819164754584
5.0,49.0,28.341947851977142
6.0,49.0,28.018998378914237
7.0,49.0,27.7007281137348
8.0,49.0,27.38788020303295
9.0,49.0,27.081181601388003
10.0,49.0,26.78134126766908
11.0,49.0,26.48904854004818
12.0,49.0,26.204971697669833
13.0,49.0,25.929756712795058
14.0,49.0,25.66402619308272
15.0,49.0,25.408378509571335
16.0,49.0,25.16338710194422
17.0,49.0,24.9295999488475
18.0,49.0,24.707539187415076
19.0,49.0,24.497700862749205
20.0,49.0,24.300554784899187
21.0,49.0,24.116544467847866
22.0,49.0,23.946087122109414
23.0,49.0,23.78957366969584
24.0,49.0,23.647368747342203
25.0,49.0,23.519810660891505
26.0,49.0,23.407211250510368
27.0,49.0,23.309855622800633
28.0,49.0,23.228001701735046
29.0,49.0,23.161879545496518
30.0,49.0,23.111690370540476
31.0,49.0,23.07760521729349
32.0,49.0,23.059763183578628
33.0,49.0,23.058269141812698
34.0,49.0,23.07319084388257
35.0,49.0,23.104555302959717
36.0,49.0,23.152344323857964
37.0,49.0,23.216489032305134
38.0,49.0,23.296863228033995
39.0,49.0,23.39327535616547
40.0,49.0,23.50545885517987
41.0,49.0,23.63306059708095
42.0,49.0,23.775627085532918
43.0,49.0,23.932588020576688
44.0,49.0,24.103236774655688
45.0,49.0,24.286707256431466
46.0,49.0,24.481946571647747
47.0,49.0,24.687682834901395
48.0,49.0,24.902387462518014
49.0,49.0,25.124231319667196
50.0,49.0,25.351034262651424
51.0,49.0,25.580208002953935
52.0,49.0,25.808692963269262
53.0,49.0,26.032891091952106
54.0,49.0,26.24859868625456
55.0,49.0,26.450946353616132
56.0,49.0,26.634357314125563
57.0,49.0,26.792539753018925
58.0,49.0,26.91853221126346
59.0,49.0,27.004819860735783
60.0,49.0,27.04352973770964
61.0,49.0,27.02669237419886
62.0,49.0,26.94653152687591
63.0,49.0,26.795730106404704
64.0,49.0,26.567634118091394
65.0,49.0,26.25638227542209
66.0,49.0,25.856969691104503
67.0,49.0,25.365263925403422
68.0,49.0,24.77799289907627
69.0,49.0,24.092720949527713
70.0,49.0,23.30782478401602
71.0,49.0,22.42247686376948
72.0,49.0,21.436640308465478
73.0,49.0,20.351076602195857
74.0,49.0,19.167364808583955
75.0,49.0,17.887928194454606
76.0,49.0,16.51606071720194
77.0,49.0,15.05594161128514
78.0,49.0,13.512621784917739
79.0,49.0,11.891962509972222
80.0,49.0,10.200508116577835
81.0,49.0,8.445284280389242
82.0,49.0,6.633534235363249
83.0,49.0,4.77243109795504
84.0,49.0,2.8688181998332536
85.0,49.0,0.9290157332970126
86.0,49.0,-1.0412937213092919
87.0,49.0,-3.037108845008692
88.0,49.0,-5.054100230752467
89.0,49.0,-7.088566992296693
90.0,49.0,-9.137374999136382
91.0,49.0,-11.19788788754629
92.0,49.0,-13.26789791009374
93.0,49.0,-15.3455605911848
94.0,49.0,-17.42933505405302
95.0,49.0,-19.517930567588458
96.0,49.0,-21.61025909405173
97.0,49.0,-23.70539320603688
98.0,49.0,-25.802528542415295
99.0,49.0,-27.900949894858556
100.0,49.0,-30.0
0.0,50.0,30.0
1.0,50.0,29.64367785121953
2.0,50.0,29.288173157229622
3.0,50.0,28.934300454542374
4.0,50.0,28.582868570213726
5.0,50.0,28.23467784952528
6.0,50.0,27.890517480194102
7.0,50.0,27.55116294151219
8.0,50.0,27.217373603743418
9.0,50.0,26.88989049945409
10.0,50.0,26.569434284337248
11.0,50.0,26.256703400627718
12.0,50.0,25.952372451520226
13.0,50.0,25.657090790214397
14.0,50.0,25.371481322426366
15.0,50.0,25.096139516526893
16.0,50.0,24.831632610966935
17.0,50.0,24.578499004392373
18.0,50.0,24.337247809869115
19.0,50.0,24.108358550951895
20.0,50.0,23.892280973925644
21.0,50.0,23.68943494740097
22.0,50.0,23.500210417502252
23.0,50.0,23.3249673840804
24.0,50.0,23.164035860625663
25.0,50.0,23.017715777745202
26.0,50.0,22.886276787088015
27.0,50.0,22.769957919311338
28.0,50.0,22.668967045940768
29.0,50.0,22.58348009061558
30.0,50.0,22.51363993005188
31.0,50.0,22.459554918896153
32.0,50.0,22.42129696526266
33.0,50.0,22.39889907490191
34.0,50.0,22.392352271365183
35.0,50.0,22.40160178691312
36.0,50.0,22.42654240394656
37.0,50.0,22.467012809077065
38.0,50.0,22.52278880127362
39.0,50.0,22.593575171530265
40.0,50.0,22.678996044018053
41.0,50.0,22.778583437758073
42.0,50.0,22.89176377395161
43.0,50.0,23.01784201844792
44.0,50.0,23.155983113906906
45.0,50.0,23.30519032661101
46.0,50.0,23.464280116546064
47.0,50.0,23.631853149516015
48.0,50.0,23.806261127858402
49.0,50.0,23.98556925455819
50.0,50.0,24.16751441288911
51.0,50.0,24.3494596086761
52.0,50.0,24.52834597401186
53.0,50.0,24.700644770973025
54.0,50.0,24.862313445657268
55.0,50.0,25.0087618666977
56.0,50.0,25.134837231066875
57.0,50.0,25.234838139645973
58.0,50.0,25.302568885436973
59.0,50.0,25.33144239754484
60.0,50.0,25.314633017321633
61.0,50.0,25.245268534576383
62.0,50.0,25.116638542634
63.0,50.0,24.922390460758383
64.0,50.0,24.656690356619283
65.0,50.0,24.314338140879258
66.0,50.0,23.89083851615594
67.0,50.0,23.38243637455331
68.0,50.0,22.78612795349501
69.0,50.0,22.09965848478254
70.0,50.0,21.321514935221636
71.0,50.0,20.450919840873897
72.0,50.0,19.487829706760074
73.0,50.0,18.432939098238695
74.0,50.0,17.287689288585334
75.0,50.0,16.05427798180915
76.0,50.0,14.73566409975583
77.0,50.0,13.335559026656988
78.0,50.0,11.858393568299904
79.0,50.0,10.309249309021354
80.0,50.0,8.693745666420647
81.0,50.0,7.017881257165084
82.0,50.0,5.287839999448514
83.0,50.0,3.509784819635554
84.0,50.0,1.6896676180237378
85.0,50.0,-0.16692155760608304
86.0,50.0,-2.05485554622061
87.0,50.0,-3.969522473731847
88.0,50.0,-5.906837937109644
89.0,50.0,-7.863227981915488
90.0,50.0,-9.83559333283099
91.0,50.0,-11.821263306103571
92.0,50.0,-13.817945471598582
93.0,50.0,-15.823675034009467
94.0,50.0,-17.836766274825642
95.0,50.0,-19.855767238726557
96.0,50.0,-21.87941807589281
97.0,50.0,-23.906612963908252
98.0,50.0,-25.93636524013986
99.0,50.0,-27.967775209041335
100.0,50.0,-30.0
0.0,51.0,30.0
1.0,51.0,29.621315712588157
2.0,51.0,29.243474787626894
3.0,51.0,28.867317298531415
4.0,51.0,28.493676871787294
5.0,51.0,28.12337755837628
6.0,51.0,27.757230816262563
7.0,51.0,27.396032636464028
8.0,51.0,27.04056084158329
9.0,51.0,26.691572581349433
10.0,51.0,26.349802044864404
11.0,51.0,26.01595840400768
12.0,51.0,25.690723996979816
13.0,51.0,25.374752755407812
14.0,51.0,25.068668872927404
15.0,51.0,24.773065707816908
16.0,51.0,24.488504907180992
17.0,51.0,24.21551573544099
18.0,51.0,23.954594585527314
19.0,51.0,23.706204647206835
20.0,51.0,23.470775703405923
21.0,51.0,23.248704022176295
22.0,51.0,23.04035230904122
23.0,51.0,22.84604968177943
24.0,51.0,22.666091627160323
25.0,51.0,22.50073989663206
26.0,51.0,22.350222295361522
27.0,51.0,22.21473231620321
28.0,51.0,22.094428566992082
29.0,51.0,21.98943393586299
30.0,51.0,21.89983443494116
31.0,51.0,21.82567765755784
32.0,51.0,21.76697077795227
33.0,51.0,21.723678015046662
34.0,51.0,21.695717473150392
35.0,51.0,21.682957262184836
36.0,51.0,21.685210788069874
37.0,51.0,21.702231090156797
38.0,51.0,21.733704086985547
39.0,51.0,21.779240574274073
40.0,51.0,21.83836680021384
41.0,51.0,21.91051342351572
42.0,51.0,21.995002640453112
43.0,51.0,22.091033250523612
44.0,51.0,22.197663419794477
45.0,51.0,22.313790902090958
46.0,51.0,22.438130499529112
47.0,51.0,22.5691885984072
48.0,51.0,22.705234722963773
49.0,51.0,22.84427023436059
50.0,51.0,22.983994600582896
51.0,51.0,23.121770118083848
52.0,51.0,23.254586624640655
53.0,51.0,23.379028642017644
54.0,51.0,23.491248526646626
55.0,51.0,23.586950502552874
56.0,51.0,23.661391668026333
57.0,51.0,23.70940675138401
58.0,51.0,23.725462853682888
59.0,51.0,23.703747885115085
60.0,51.0,23.638291455903545
61.0,51.0,23.52311025859644
62.0,51.0,23.352363700750374
63.0,51.0,23.12050288776511
64.0,51.0,22.822398755089356
65.0,51.0,22.45344146160259
66.0,51.0,22.009609902303414
67.0,51.0,21.487515145304016
68.0,51.0,20.884424095638412
69.0,51.0,20.198270138880996
70.0,51.0,19.42765666713557
71.0,51.0,18.571857891595887
72.0,51.0,17.63081961124962
73.0,51.0,16.605160825144964
74.0,51.0,15.496175293395098
75.0,51.0,14.305830370092673
76.0,51.0,13.036758696987349
77.0,51.0,11.69223684891553
78.0,51.0,10.276144172246099
79.0,51.0,8.79289550906891
80.0,51.0,7.247343998649649
81.0,51.0,5.644655096211337
82.0,51.0,3.9901596975422264
83.0,51.0,2.2892005731558114
84.0,51.0,0.5469890184295874
85.0,51.0,-1.231514029141543
86.0,51.0,-3.041684427636307
87.0,51.0,-4.879287563741772
88.0,51.0,-6.740501060911377
89.0,51.0,-8.621913665982293
90.0,51.0,-10.52050704637596
91.0,51.0,-12.433626536259256
92.0,51.0,-14.358945641584395
93.0,51.0,-16.29442780536352
94.0,51.0,-18.238287780946727
95.0,51.0,-20.188954046491023
96.0,51.0,-22.145033018194216
97.0,51.0,-24.105275346249364
98.0,51.0,-26.06854425921476
99.0,51.0,-28.033785716478686
100.0,51.0,-30.0
0.0,52.0,30.0
1.0,52.0,29.598110261193714
2.0,52.0,29.197093035050923
3.0,52.0,28.797817136143394
4.0,52.0,28.40114411895959
5.0,52.0,28.007924757694706
6.0,52.0,27.618995654488103
7.0,52.0,27.235176013552202
8.0,52.0,26.85726461428653
9.0,52.0,26.486037011336364
10.0,52.0,26.122242983807986
11.0,52.0,25.766604249682263
12.0,52.0,25.419812455060416
13.0,52.0,25.082527441415028
14.0,52.0,24.755375787668186
15.0,52.0,24.43894961782276
16.0,52.0,24.133805659147622
17.0,52.0,23.840464530648067
18.0,52.0,23.559410236792633
19.0,52.0,23.291089837238598
20.0,52.0,23.035913259589133
21.0,52.0,22.79425321899213
22.0,52.0,22.566445205587442
23.0,52.0,22.35278749834792
24.0,52.0,22.15354116163572
25.0,52.0,21.968929978701812
26.0,52.0,21.799140274263777
27.0,52.0,21.644320576082578
28.0,52.0,21.504581062985103
29.0,52.0,21.379992743913245
30.0,52.0,21.270586309187767
31.0,52.0,21.176350591125228
32.0,52.0,21.097230566316757
33.0,52.0,21.03312482615457
34.0,52.0,20.983882435483643
35.0,52.0,20.949299091501953
36.0,52.0,20.92911248621814
37.0,52.0,20.92299676596829
38.0,52.0,20.93055597087671
39.0,52.0,20.951316326092012
40.0,52.0,20.984717245783145
41.0,52.0,21.03010090130991
42.0,52.0,21.086700198359217
43.0,52.0,21.15362500673404
44.0,52.0,21.229846494723297
45.0,52.0,21.31417944316507
46.0,52.0,21.40526246041697
47.0,52.0,21.50153609951613
48.0,52.0,21.601219007622106
49.0,52.0,21.702282434175785
50.0,52.0,21.802423710232322
51.0,52.0,21.899039710019682
52.0,52.0,21.9892018343393
53.0,52.0,22.069634713965485
54.0,52.0,22.13670158274109
55.0,52.0,22.186400013414705
56.0,52.0,22.214372249834334
57.0,52.0,22.21593440504242
58.0,52.0,22.186127951758436
59.0,52.0,22.11979489036863
60.0,52.0,22.01167471767489
61.0,52.0,21.856517396284058
62.0,52.0,21.649203165152116
63.0,52.0,21.38485868361151
64.0,52.0,21.058960361510497
65.0,52.0,20.667419093259515
66.0,52.0,20.206644529246017
67.0,52.0,19.673590249784723
68.0,52.0,19.065783183903516
69.0,52.0,18.38134134496306
70.0,52.0,17.618983737806886
71.0,52.0,16.778035480059035
72.0,52.0,15.858430052409709
73.0,52.0,14.860709326594291
74.0,52.0,13.786020716651118
75.0,52.0,12.636109533080782
76.0,52.0,11.41330349210905
77.0,52.0,10.120485520733238
78.0,52.0,8.761050781717213
79.0,52.0,7.338844573450685
80.0,52.0,5.858079738085984
81.0,52.0,4.32323544479554
82.0,52.0,2.7389431328035507
83.0,52.0,1.1098687666351994
84.0,52.0,-0.5593980805040257
85.0,52.0,-2.264439143712806
86.0,52.0,-4.001080567145808
87.0,52.0,-5.765442290105785
88.0,52.0,-7.553965075911343
89.0,52.0,-9.363418575473464
90.0,52.0,-11.190894652791332
91.0,52.0,-13.03379015491023
92.0,52.0,-14.889782758593723
93.0,52.0,-16.756802771893703
94.0,52.0,-18.633003005551227
95.0,52.0,-20.516728157965964
96.0,52.0,-22.406484615397943
97.0,52.0,-24.300911156278634
98.0,52.0,-26.19875074789235
99.0,52.0,-28.09882341282085
100.0,52.0,-30.0
0.0,53.0,30.0
1.0,53.0,29.574032346191412
2.0,53.0,29.1489700074186
3.0,53.0,28.725714147213022
4.0,53.0,28.305157768275166
5.0,53.0,27.88818175977551
6.0,53.0,27.475651093899504
7.0,53.0,27.068411214939516
8.0,53.0,26.667284659033193
9.0,53.0,26.273067936526594
10.0,53.0,25.88652870211709
11.0,53.0,25.5084032306412
12.0,53.0,25.139394208850224
13.0,53.0,24.780168845984623
14.0,53.0,24.43135729862211
15.0,53.0,24.093551398305618
16.0,53.0,23.767303663998693
17.0,53.0,23.453126575564582
18.0,53.0,23.15149207928572
19.0,53.0,22.862831291953558
20.0,53.0,22.587534366250647
21.0,53.0,22.32595047697509
22.0,53.0,22.07838788504398
23.0,53.0,21.845114034069073
24.0,53.0,21.62635563250778
25.0,53.0,21.422298672837723
26.0,53.0,21.2330883377522
27.0,53.0,21.058828741897898
28.0,53.0,20.899582456046492
29.0,53.0,20.755369758685333
30.0,53.0,20.62616755771567
31.0,53.0,20.511907922162663
32.0,53.0,20.41247616044528
33.0,53.0,20.327708377776204
34.0,53.0,20.257388440638138
35.0,53.0,20.20124427105026
36.0,53.0,20.15894338759578
37.0,53.0,20.130087604137064
38.0,53.0,20.114206791149435
39.0,53.0,20.11075159921841
40.0,53.0,20.119085040322723
41.0,53.0,20.138472821337288
42.0,53.0,20.16807232757611
43.0,53.0,20.206920164780477
44.0,53.0,20.253918189400363
45.0,53.0,20.307817994318956
46.0,53.0,20.36720387697798
47.0,53.0,20.430474407713465
48.0,53.0,20.495822848449585
49.0,53.0,20.561216857576202
50.0,53.0,20.624378167662517
51.0,53.0,20.68276324731327
52.0,53.0,20.733546356957493
53.0,53.0,20.773606863286485
54.0,53.0,20.799523141719476
55.0,53.0,20.807575781537487
56.0,53.0,20.793762974054204
57.0,53.0,20.75383072655739
58.0,53.0,20.68331971544194
59.0,53.0,20.57762906254188
60.0,53.0,20.432095181851377
61.0,53.0,20.242081495494133
62.0,53.0,20.00307292980072
63.0,53.0,19.71076836789938
64.0,53.0,19.36116495999399
65.0,53.0,18.950630064613392
66.0,53.0,18.47595891358599
67.0,53.0,17.934418180645537
68.0,53.0,17.32377708319629
69.0,53.0,16.642328355237332
70.0,53.0,15.888901493056528
71.0,53.0,15.062870270424593
72.0,53.0,14.164155821757276
73.0,53.0,13.19322574022145
74.0,53.0,12.151088739623281
75.0,53.0,11.039283577610314
76.0,53.0,9.859860239839781
77.0,53.0,8.615350980476897
78.0,53.0,7.308728878822846
79.0,53.0,5.943352281432166
80.0,53.0,4.522894950088005
81.0,53.0,3.0512638248820854
82.0,53.0,1.5325086332269324
83.0,53.0,-0.029270549718529167
84.0,53.0,-1.6300109559348144
85.0,53.0,-3.2657638923611634
86.0,53.0,-4.932756403134612
87.0,53.0,-6.627435951304722
88.0,53.0,-8.346498376477442
89.0,53.0,-10.086900908140798
90.0,53.0,-11.845862836912584
91.0,53.0,-13.620856676043392
92.0,53.0,-15.40959247153718
93.0,53.0,-17.20999752508375
94.0,53.0,-19.020193319844868
95.0,53.0,-20.838470974260424
96.0,53.0,-22.66326614034084
97.0,53.0,-24.493133928073906
98.0,53.0,-26.326724177024868
99.0,53.0,-28.16275720191154
100.0,53.0,-30.0
0.0,54.0,30.0
1.0,54.0,29.54904916453694
2.0,54.0,29.09904055264248
3.0,54.0,28.65091173135986
4.0,54.0,28.205591104300048
5.0,54.0,27.76399347906295
6.0,54.0,27.32701580878793
7.0,54.0,26.89553315810852
8.0,54.0,26.470394937537286
9.0,54.0,26.052421442978122
10.0,54.0,25.642400728931648
11.0,54.0,25.24108583531476
12.0,54.0,24.84919237895467
13.0,54.0,24.46739651201227
14.0,54.0,24.096333241093344
15.0,54.0,23.73659509282632
16.0,54.0,23.38873110439115
17.0,54.0,23.053246110990425
18.0,54.0,22.73060029663182
19.0,54.0,22.421208969859734
20.0,54.0,22.12544252221325
21.0,54.0,21.84362652413837
22.0,54.0,21.576041910755222
23.0,54.0,21.322925208164985
24.0,54.0,21.08446874974741
25.0,54.0,20.860820831013037
26.0,54.0,20.652085750894916
27.0,54.0,20.458323686755648
28.0,54.0,20.279550349723092
29.0,54.0,20.115736366133536
30.0,54.0,19.96680632976104
31.0,54.0,19.832637468071386
32.0,54.0,19.71305786391386
33.0,54.0,19.60784417184733
34.0,54.0,19.516718765728132
35.0,54.0,19.439346251371475
36.0,54.0,19.375329275222253
37.0,54.0,19.3242035573378
38.0,54.0,19.28543207504967
39.0,54.0,19.258398323099723
40.0,54.0,19.242398577776093
41.0,54.0,19.23663309792831
42.0,54.0,19.240196206511953
43.0,54.0,19.252065214927743
44.0,54.0,19.271088182064815
45.0,54.0,19.295970544728732
46.0,54.0,19.325260721112222
47.0,54.0,19.35733488015893
48.0,54.0,19.390381193682828
49.0,54.0,19.42238405131152
50.0,54.0,19.451108925275104
51.0,54.0,19.474088822768646
52.0,54.0,19.48861354941343
53.0,54.0,19.491723305354864
54.0,54.0,19.48020840245723
55.0,54.0,19.4506170583656
56.0,54.0,19.39927319792056
57.0,54.0,19.32230586952492
58.0,54.0,19.215691176919094
59.0,54.0,19.075306516666654
60.0,54.0,18.896995503987128
61.0,54.0,18.676640524446086
62.0,54.0,18.410238739160413
63.0,54.0,18.093976944778497
64.0,54.0,17.72430109061291
65.0,54.0,17.29797733433856
66.0,54.0,16.812142920621366
67.0,54.0,16.264346514851134
68.0,54.0,15.652578649886442
69.0,54.0,14.975293534672828
70.0,54.0,14.231423641750732
71.0,54.0,13.420388317877322
72.0,54.0,12.542097253089771
73.0,54.0,11.596949100100323
74.0,54.0,10.585824949282818
75.0,54.0,9.510075821265218
76.0,54.0,8.37150293063987
77.0,54.0,7.17232930211351
78.0,54.0,5.915161489409091
79.0,54.0,4.602940739272317
80.0,54.0,3.2388839700388052
81.0,54.0,1.8264162837088973
82.0,54.0,0.3690981354593145
83.0,54.0,-1.1294486340299754
84.0,54.0,-2.66561129410484
85.0,54.0,-4.235849061304711
86.0,54.0,-5.8367451980329434
87.0,54.0,-7.465046733440883
88.0,54.0,-9.117691570094975
89.0,54.0,-10.791823844811569
90.0,54.0,-12.484799113322868
91.0,54.0,-14.194181244963378
92.0,54.0,-15.917732932043952
93.0,54.0,-17.65340154410533
94.0,54.0,-19.399301782923153
95.0,54.0,-21.15369628868417
96.0,54.0,-22.9149750547419
97.0,54.0,-24.681634251039448
98.0,54.0,-26.452254843847598
99.0,54.0,-28.22548123262379
100.0,54.0,-30.0
0.0,55.0,30.0
1.0,55.0,29.52312380698678
2.0,55.0,29.04723135788231
3.0,55.0,28.573301174750846
4.0,55.0,28.102301494691883
5.0,55.0,27.63518530218371
6.0,55.0,27.172885565364545
7.0,55.0,26.71631073482393
8.0,55.0,26.266340555936708
9.0,55.0,25.82382223695953
10.0,55.0,25.389567005376534
11.0,55.0,24.964347074691343
12.0,55.0,24.548893033383994
13.0,55.0,24.14389165742521
14.0,55.0,23.749984137871596
15.0,55.0,23.36776470590894
16.0,55.0,22.99777962946322
17.0,55.0,22.640526548294915
18.0,55.0,22.296454108406365
19.0,55.0,21.96596185163804
20.0,55.0,21.649400312474548
21.0,55.0,21.3470712712439
22.0,55.0,21.05922811096382
23.0,55.0,20.78607622392885
24.0,55.0,20.527773413590307
25.0,55.0,20.284430237201875
26.0,55.0,20.056110234930845
27.0,55.0,19.842829991521874
